nameseq,pseknc-0,pseknc-1,pseknc-2,pseknc-3,pseknc-4,pseknc-5,pseknc-6,pseknc-7,pseknc-8,pseknc-9,pseknc-10,pseknc-11,pseknc-12,pseknc-13,pseknc-14,pseknc-15,label
N374,0.062,0.0,0.1,0.1,0.1,0.0,0.0,0.05,0.0,0.1,0.05,0.15,0.1,0.05,0.1,0.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N375,0.104,0.15,0.05,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.15,0.0,0.05,0.15,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N376,0.077,0.0,0.1,0.1,0.05,0.0,0.0,0.05,0.0,0.05,0.05,0.1,0.15,0.05,0.05,0.1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N377,0.026,0.05,0.05,0.05,0.05,0.15,0.1,0.0,0.0,0.1,0.1,0.1,0.05,0.05,0.05,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N378,0.027,0.0,0.05,0.05,0.05,0.1,0.05,0.1,0.0,0.1,0.0,0.05,0.05,0.1,0.05,0.2,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N379,0.0,0.05,0.0,0.0,0.0,0.05,0.15,0.15,0.0,0.1,0.05,0.1,0.1,0.15,0.05,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N380,0.063,0.15,0.0,0.15,0.1,0.0,0.05,0.0,0.05,0.05,0.05,0.05,0.1,0.0,0.1,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N381,0.07,0.15,0.0,0.1,0.15,0.05,0.0,0.1,0.0,0.0,0.0,0.0,0.05,0.1,0.0,0.15,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N382,0.0,0.15,0.0,0.05,0.1,0.25,0.1,0.05,0.0,0.1,0.1,0.0,0.05,0.05,0.0,0.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N383,0.145,0.15,0.0,0.0,0.05,0.1,0.05,0.05,0.0,0.0,0.05,0.05,0.1,0.05,0.0,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N384,0.159,0.2,0.0,0.0,0.15,0.05,0.1,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N385,0.026,0.05,0.0,0.05,0.05,0.05,0.0,0.1,0.0,0.1,0.05,0.0,0.0,0.0,0.1,0.4,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N386,0.0,0.1,0.0,0.0,0.15,0.05,0.2,0.05,0.0,0.25,0.15,0.0,0.0,0.05,0.0,0.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N387,0.0,0.05,0.05,0.05,0.1,0.15,0.2,0.0,0.0,0.15,0.0,0.05,0.0,0.1,0.0,0.1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N388,0.036,0.0,0.05,0.15,0.05,0.15,0.05,0.0,0.0,0.0,0.0,0.1,0.15,0.15,0.0,0.1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N389,0.0,0.05,0.05,0.1,0.1,0.15,0.05,0.1,0.05,0.0,0.0,0.05,0.05,0.2,0.0,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N390,0.077,0.1,0.0,0.05,0.15,0.2,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N391,0.0,0.1,0.0,0.0,0.05,0.05,0.1,0.1,0.0,0.05,0.1,0.15,0.05,0.1,0.1,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N392,0.114,0.0,0.1,0.0,0.0,0.1,0.05,0.1,0.0,0.1,0.0,0.05,0.1,0.05,0.0,0.15,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N393,0.0,0.1,0.0,0.0,0.05,0.15,0.1,0.15,0.0,0.2,0.05,0.0,0.05,0.05,0.05,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N394,0.022,0.0,0.0,0.15,0.05,0.35,0.05,0.0,0.05,0.05,0.0,0.0,0.1,0.0,0.05,0.1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N395,0.081,0.1,0.05,0.0,0.1,0.0,0.1,0.0,0.05,0.05,0.1,0.1,0.0,0.05,0.0,0.15,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N396,0.024,0.15,0.05,0.1,0.2,0.05,0.1,0.0,0.05,0.1,0.05,0.0,0.05,0.05,0.0,0.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N397,0.099,0.05,0.0,0.15,0.15,0.05,0.05,0.05,0.0,0.05,0.0,0.0,0.1,0.1,0.0,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N398,0.0,0.1,0.05,0.05,0.1,0.2,0.0,0.1,0.0,0.05,0.0,0.05,0.05,0.05,0.1,0.1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N399,0.023,0.0,0.0,0.05,0.05,0.2,0.1,0.15,0.0,0.2,0.05,0.0,0.0,0.1,0.05,0.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N400,0.13,0.05,0.2,0.0,0.05,0.05,0.0,0.0,0.1,0.0,0.1,0.05,0.05,0.0,0.0,0.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N401,0.02,0.1,0.1,0.05,0.15,0.1,0.05,0.0,0.0,0.15,0.05,0.0,0.1,0.0,0.0,0.1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N402,0.054,0.1,0.0,0.0,0.05,0.05,0.1,0.05,0.0,0.1,0.15,0.1,0.05,0.05,0.05,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N403,0.0,0.05,0.0,0.0,0.05,0.15,0.15,0.15,0.0,0.15,0.0,0.0,0.05,0.1,0.0,0.15,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N404,0.0,0.05,0.0,0.35,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.15,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N405,0.045,0.05,0.0,0.1,0.05,0.15,0.1,0.1,0.05,0.1,0.0,0.0,0.1,0.1,0.0,0.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N406,0.029,0.0,0.0,0.1,0.1,0.15,0.1,0.1,0.0,0.05,0.0,0.05,0.0,0.3,0.0,0.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N407,0.092,0.1,0.0,0.05,0.0,0.05,0.1,0.05,0.05,0.05,0.05,0.1,0.05,0.0,0.15,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N408,0.026,0.0,0.0,0.1,0.05,0.1,0.05,0.15,0.0,0.05,0.0,0.05,0.05,0.15,0.05,0.15,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N409,0.14,0.1,0.0,0.1,0.1,0.0,0.05,0.15,0.0,0.0,0.0,0.0,0.05,0.2,0.0,0.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N410,0.195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.5,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N411,0.048,0.05,0.1,0.0,0.05,0.2,0.1,0.1,0.0,0.15,0.05,0.0,0.05,0.05,0.0,0.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N412,0.069,0.15,0.0,0.0,0.1,0.3,0.0,0.15,0.0,0.05,0.0,0.0,0.05,0.05,0.0,0.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N413,0.023,0.05,0.05,0.15,0.1,0.05,0.05,0.05,0.1,0.0,0.05,0.0,0.05,0.1,0.0,0.15,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N414,0.027,0.1,0.05,0.05,0.1,0.15,0.0,0.05,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.15,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N415,0.0,0.05,0.05,0.05,0.15,0.05,0.05,0.05,0.0,0.05,0.0,0.1,0.05,0.1,0.05,0.2,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N416,0.0,0.1,0.0,0.05,0.1,0.45,0.0,0.1,0.0,0.05,0.05,0.0,0.05,0.0,0.05,0.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N417,0.083,0.0,0.05,0.05,0.1,0.05,0.05,0.0,0.0,0.1,0.1,0.05,0.05,0.0,0.05,0.2,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N418,0.051,0.05,0.05,0.1,0.1,0.15,0.05,0.05,0.0,0.05,0.0,0.05,0.1,0.05,0.05,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N419,0.175,0.1,0.05,0.05,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.05,0.05,0.05,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N420,0.0,0.05,0.05,0.0,0.0,0.2,0.0,0.25,0.0,0.1,0.0,0.0,0.1,0.15,0.0,0.1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N421,0.0,0.05,0.0,0.05,0.0,0.05,0.05,0.15,0.05,0.0,0.1,0.05,0.05,0.15,0.1,0.15,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N422,0.022,0.1,0.0,0.05,0.1,0.2,0.0,0.15,0.0,0.05,0.05,0.0,0.0,0.15,0.05,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N423,0.0,0.05,0.05,0.05,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.15,0.15,0.0,0.1,0.25,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N424,0.034,0.05,0.1,0.0,0.1,0.0,0.05,0.15,0.0,0.15,0.05,0.05,0.05,0.15,0.05,0.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N425,0.044,0.05,0.05,0.1,0.05,0.05,0.0,0.0,0.1,0.05,0.15,0.05,0.05,0.0,0.1,0.1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N426,0.051,0.15,0.0,0.0,0.1,0.15,0.05,0.05,0.0,0.0,0.0,0.1,0.05,0.1,0.05,0.1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N427,0.0,0.1,0.0,0.1,0.15,0.3,0.0,0.05,0.0,0.05,0.0,0.0,0.1,0.05,0.0,0.1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N428,0.053,0.0,0.0,0.15,0.1,0.05,0.05,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.15,0.1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N429,0.025,0.05,0.05,0.05,0.05,0.05,0.05,0.15,0.05,0.05,0.0,0.05,0.1,0.15,0.0,0.1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N430,0.072,0.1,0.0,0.1,0.05,0.05,0.0,0.15,0.05,0.0,0.0,0.0,0.1,0.1,0.05,0.1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N431,0.057,0.2,0.0,0.0,0.1,0.1,0.1,0.05,0.0,0.05,0.15,0.05,0.1,0.0,0.0,0.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N432,0.0,0.0,0.0,0.0,0.0,0.2,0.05,0.3,0.0,0.05,0.0,0.0,0.05,0.25,0.0,0.1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N433,0.0,0.0,0.05,0.05,0.05,0.0,0.0,0.15,0.05,0.1,0.05,0.0,0.05,0.1,0.1,0.25,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N434,0.068,0.15,0.05,0.1,0.15,0.0,0.05,0.0,0.05,0.0,0.0,0.1,0.15,0.0,0.05,0.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N435,0.088,0.05,0.0,0.15,0.0,0.0,0.05,0.0,0.0,0.0,0.1,0.1,0.2,0.0,0.05,0.1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N436,0.03,0.0,0.0,0.15,0.05,0.1,0.05,0.05,0.0,0.05,0.0,0.1,0.1,0.1,0.1,0.1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N437,0.0,0.15,0.0,0.05,0.1,0.05,0.0,0.2,0.0,0.05,0.0,0.05,0.15,0.1,0.05,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N438,0.073,0.15,0.05,0.0,0.1,0.3,0.0,0.05,0.0,0.0,0.05,0.05,0.1,0.0,0.0,0.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N439,0.066,0.15,0.05,0.0,0.1,0.1,0.05,0.1,0.0,0.1,0.0,0.05,0.05,0.0,0.1,0.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N440,0.047,0.05,0.0,0.1,0.05,0.0,0.0,0.05,0.0,0.0,0.0,0.05,0.15,0.05,0.05,0.35,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N441,0.0,0.1,0.0,0.15,0.05,0.05,0.0,0.15,0.0,0.0,0.0,0.0,0.2,0.05,0.0,0.25,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N442,0.0,0.05,0.05,0.05,0.05,0.05,0.0,0.1,0.0,0.05,0.15,0.1,0.1,0.05,0.1,0.1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N443,0.025,0.05,0.0,0.05,0.0,0.2,0.0,0.15,0.05,0.0,0.05,0.0,0.05,0.1,0.05,0.2,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N444,0.0,0.1,0.0,0.05,0.05,0.25,0.15,0.05,0.0,0.05,0.1,0.05,0.1,0.05,0.0,0.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N445,0.0,0.05,0.05,0.1,0.05,0.1,0.05,0.15,0.0,0.15,0.0,0.0,0.15,0.0,0.05,0.1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N446,0.0,0.05,0.15,0.0,0.0,0.0,0.1,0.05,0.15,0.05,0.05,0.15,0.05,0.05,0.1,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N447,0.0,0.0,0.0,0.0,0.05,0.15,0.1,0.05,0.0,0.1,0.15,0.1,0.0,0.1,0.1,0.1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N448,0.0,0.1,0.1,0.0,0.05,0.0,0.1,0.1,0.05,0.15,0.05,0.05,0.05,0.0,0.1,0.1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N449,0.0,0.0,0.1,0.05,0.1,0.0,0.05,0.15,0.0,0.15,0.0,0.1,0.05,0.15,0.05,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N450,0.036,0.0,0.05,0.15,0.05,0.0,0.0,0.15,0.0,0.1,0.0,0.05,0.15,0.1,0.1,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N451,0.092,0.1,0.0,0.1,0.0,0.1,0.05,0.1,0.0,0.0,0.0,0.05,0.2,0.05,0.0,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N452,0.05,0.1,0.1,0.05,0.15,0.05,0.0,0.05,0.0,0.15,0.05,0.05,0.1,0.0,0.05,0.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N453,0.032,0.3,0.0,0.05,0.15,0.0,0.1,0.1,0.0,0.05,0.05,0.0,0.15,0.0,0.0,0.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N454,0.063,0.1,0.05,0.1,0.05,0.05,0.0,0.15,0.05,0.05,0.05,0.0,0.1,0.05,0.05,0.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N455,0.0,0.0,0.05,0.05,0.05,0.0,0.05,0.05,0.0,0.0,0.3,0.1,0.05,0.1,0.05,0.15,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N456,0.0,0.15,0.0,0.05,0.1,0.1,0.05,0.05,0.0,0.05,0.1,0.1,0.05,0.0,0.1,0.1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N457,0.027,0.0,0.0,0.05,0.05,0.2,0.05,0.1,0.0,0.0,0.0,0.1,0.0,0.2,0.05,0.15,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N458,0.084,0.15,0.05,0.05,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.05,0.15,0.1,0.0,0.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N459,0.05,0.0,0.05,0.0,0.0,0.1,0.05,0.1,0.0,0.1,0.2,0.1,0.1,0.0,0.1,0.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N460,0.074,0.0,0.0,0.15,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.05,0.05,0.0,0.15,0.15,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N461,0.0,0.05,0.1,0.0,0.1,0.05,0.0,0.05,0.0,0.1,0.25,0.1,0.05,0.0,0.1,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N462,0.0,0.1,0.05,0.05,0.05,0.1,0.0,0.15,0.0,0.05,0.05,0.05,0.15,0.05,0.05,0.1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N463,0.0,0.05,0.15,0.0,0.1,0.05,0.1,0.05,0.0,0.15,0.0,0.1,0.1,0.05,0.0,0.1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N464,0.117,0.15,0.0,0.05,0.15,0.2,0.0,0.05,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N465,0.081,0.05,0.0,0.05,0.1,0.2,0.05,0.1,0.0,0.05,0.0,0.05,0.05,0.1,0.05,0.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N466,0.02,0.0,0.0,0.15,0.05,0.1,0.0,0.15,0.05,0.0,0.0,0.0,0.1,0.2,0.05,0.1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N467,0.024,0.0,0.05,0.1,0.05,0.1,0.0,0.05,0.0,0.0,0.15,0.1,0.05,0.1,0.05,0.15,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N468,0.024,0.0,0.1,0.05,0.1,0.15,0.0,0.05,0.0,0.15,0.1,0.05,0.0,0.05,0.1,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N469,0.025,0.05,0.05,0.05,0.1,0.2,0.0,0.15,0.0,0.05,0.0,0.0,0.1,0.1,0.0,0.1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N470,0.0,0.05,0.0,0.05,0.05,0.3,0.1,0.1,0.0,0.0,0.1,0.05,0.05,0.15,0.0,0.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N471,0.023,0.05,0.1,0.0,0.05,0.0,0.05,0.05,0.0,0.05,0.1,0.15,0.1,0.05,0.05,0.15,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N472,0.0,0.0,0.05,0.0,0.05,0.2,0.05,0.15,0.0,0.1,0.0,0.0,0.0,0.15,0.0,0.25,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
